rating,values
0.554838332564221,"[85, 33, 121, 11, 8, 197, 0.326]"
0.5330356845409701,"[355, 41, 27, 13, 7, 473, 0.744]"
0.2783184396222802,"[22, 0.8, 3, 0.5, 0.9, 121, 0.854]"
0.5436949267960505,"[38, 49, 229, 12, 10, 534, 0.486]"
0.6170943159404698,"[82, 39, 77, 10, 8, 338, 0.381]"
0.45675143038779414,"[312, 34, 84, 10, 4, 429, 0.123]"
0.5688002570346321,"[143, 41, 31, 14, 7, 896, 0.539]"
0.5483630803447318,"[217, 27, 234, 9, 1, 545, 0.243]"
0.4706274667317724,"[432, 9, 62, 13, 8, 679, 0.046]"
0.6838952090739802,"[45, 35, 110, 7, 9, 716, 0.843]"
0.5979050985012109,"[160, 39, 232, 8, 7, 463, 0.48]"
0.49096969696969706,"[402, 38, 214, 11, 6, 385, 0.687]"
0.6094511310285959,"[55, 49, 193, 9, 9, 142, 0.738]"
0.7266670734187514,"[220, 24, 115, 8, 1, 447, 0.467]"
0.5573413473578763,"[153, 32, 90, 9, 0, 605, 0.274]"
0.6906882326918825,"[127, 19, 75, 12, 8, 548, 0.798]"
0.22173618538324424,"[4, 0.3, 31, 0.6, 0.1, 68, 0.963]"
0.37896969696969707,"[184, 28, 207, 10, 9, 223, 0.087]"
0.32430303030303037,"[249, 45, 165, 14, 6, 125, 0.267]"
0.5023434343434344,"[114, 48, 52, 11, 4, 837, 0.09]"
0.36655971479500904,"[10, 0.1, 10, 0.9, 0.9, 20, 0.895]"
0.7562806839343154,"[303, 21, 188, 9, 5, 716, 0.187]"
0.6052521419124836,"[164, 11, 87, 11, 9, 527, 0.309]"
0.6514632927210248,"[171, 18, 58, 7, 10, 485, 0.407]"
0.43092135091371747,"[359, 49, 38, 14, 3, 524, 0.261]"
0.5692950558213717,"[65, 37, 203, 8, 6, 114, 0.88]"
0.2226259476408307,"[14, 0.8, 7, 0.4, 0.0, 83, 0.563]"
0.5328006379585327,"[255, 31, 162, 9, 4, 380, 0.879]"
0.5135314101492872,"[328, 9, 39, 9, 9, 512, 0.405]"
0.7129684255138802,"[371, 29, 46, 8, 2, 858, 0.85]"
0.26291610603185556,"[17, 0.2, 30, 0.4, 0.6, 186, 0.654]"
0.6481322487036774,"[378, 29, 134, 8, 5, 637, 0.388]"
0.6996221087966157,"[254, 39, 159, 9, 3, 659, 0.396]"
0.4886098964326813,"[315, 30, 42, 9, 5, 474, 0.262]"
0.3572121212121212,"[182, 48, 195, 12, 9, 203, 0.094]"
0.3172834224598931,"[248, 9, 124, 7, 1, 288, 0.564]"
0.3881818181818183,"[267, 39, 174, 12, 10, 111, 0.337]"
0.4507646164437983,"[169, 15, 57, 7, 1, 857, 0.041]"
0.45733333333333337,"[160, 19, 44, 10, 8, 97, 0.736]"
0.3702531194295901,"[310, 9, 91, 7, 4, 106, 0.948]"
0.4234643734643736,"[396, 20, 154, 11, 0, 444, 0.258]"
0.441294864815823,"[415, 29, 47, 14, 0, 167, 0.532]"
0.499186406316688,"[411, 17, 87, 14, 4, 568, 0.451]"
0.42992328346758735,"[328, 46, 148, 10, 2, 395, 0.355]"
0.6715364758698092,"[127, 32, 79, 13, 6, 810, 0.877]"
0.7013390260991418,"[153, 18, 105, 12, 5, 692, 0.808]"
0.18831423478482306,"[13, 0.2, 32, 0.6, 0.6, 168, 0.231]"
0.675910533910534,"[106, 41, 189, 10, 6, 630, 0.466]"
0.26114457266160057,"[6, 0.6, 12, 0.3, 0.2, 95, 0.895]"
0.352988755060223,"[241, 10, 55, 8, 6, 321, 0.051]"
0.35056423388817765,"[13, 0.0, 22, 0.3, 0.6, 71, 0.949]"
0.5990255222323535,"[199, 10, 200, 11, 2, 651, 0.337]"
0.5828824388462944,"[49, 44, 21, 11, 3, 498, 0.916]"
0.39570807623748805,"[128, 10, 21, 8, 2, 130, 0.759]"
0.18638558275687261,"[30, 1.0, 6, 0.4, 0.2, 109, 0.152]"
0.6316677834331981,"[209, 12, 173, 11, 10, 830, 0.207]"
0.371878787878788,"[267, 35, 195, 12, 4, 373, 0.198]"
0.5068438228438229,"[46, 44, 177, 11, 5, 208, 0.618]"
0.36824242424242426,"[347, 19, 177, 9, 6, 337, 0.076]"
0.6037469431153644,"[350, 30, 129, 14, 3, 855, 0.159]"
0.652282854229425,"[224, 7, 132, 14, 2, 458, 0.703]"
0.338909090909091,"[358, 25, 127, 11, 7, 123, 0.15]"
0.43577505827505836,"[336, 25, 43, 8, 3, 260, 0.44]"
0.54325005017058,"[163, 26, 33, 14, 1, 302, 0.479]"
0.7500841701254073,"[278, 42, 112, 8, 4, 679, 0.742]"
0.7945880588058808,"[211, 33, 166, 12, 10, 505, 0.837]"
0.7807909308916504,"[408, 27, 169, 12, 5, 695, 0.947]"
0.6063306126278263,"[268, 32, 90, 8, 3, 323, 0.967]"
0.5774979447471562,"[120, 17, 216, 14, 0, 634, 0.591]"
0.616434450081509,"[116, 16, 63, 10, 11, 351, 0.219]"
0.6085912070783479,"[87, 30, 106, 14, 10, 661, 0.352]"
0.6517800153433065,"[300, 31, 193, 8, 1, 632, 0.096]"
0.6191142191142192,"[347, 17, 150, 11, 1, 650, 0.025]"
0.3939005023497003,"[202, 9, 149, 10, 2, 330, 0.29]"
0.131590017825312,"[25, 0.1, 17, 0.0, 0.7, 1, 0.683]"
0.7432866320615158,"[340, 12, 226, 9, 0, 682, 0.842]"
0.32757575757575763,"[270, 19, 186, 9, 5, 98, 0.221]"
0.5935870668406554,"[155, 41, 72, 8, 5, 627, 0.319]"
0.5817375721855095,"[429, 40, 111, 13, 11, 509, 0.512]"
0.6074115347018574,"[242, 42, 154, 9, 0, 775, 0.177]"
0.5243273976882225,"[62, 43, 101, 11, 6, 485, 0.091]"
0.7406988382484362,"[393, 37, 166, 9, 11, 746, 0.096]"
0.4835417050832873,"[73, 20, 220, 8, 7, 493, 0.206]"
0.16900664397990606,"[14, 0.8, 32, 0.6, 0.0, 66, 0.352]"
0.5607526080476901,"[138, 21, 41, 10, 6, 366, 0.082]"
0.3892121212121212,"[139, 18, 223, 7, 11, 182, 0.298]"
0.5718403824339654,"[90, 49, 22, 8, 6, 748, 0.402]"
0.4784864864864865,"[75, 26, 90, 14, 4, 222, 0.41]"
0.5431268568033275,"[325, 9, 71, 14, 10, 900, 0.12]"
0.3820129725347117,"[63, 28, 131, 14, 1, 299, 0.181]"
0.6662300167024579,"[182, 40, 232, 13, 2, 762, 0.501]"
0.5987272727272729,"[105, 35, 215, 9, 7, 210, 0.463]"
0.4614563279857398,"[42, 10, 103, 11, 3, 450, 0.281]"
0.45841631861769266,"[410, 13, 61, 9, 8, 274, 0.315]"
0.3826563440577424,"[39, 8, 75, 8, 2, 488, 0.153]"
0.5256676315230013,"[51, 9, 61, 10, 7, 109, 0.563]"
0.3807272727272728,"[86, 44, 67, 10, 7, 111, 0.346]"
0.4399423606696335,"[311, 22, 42, 8, 1, 286, 0.563]"
0.41418181818181826,"[308, 18, 133, 8, 0, 156, 0.92]"
0.34571479500891267,"[307, 15, 228, 14, 10, 152, 0.237]"
0.16366248693834903,"[8, 0, 9, 0.6, 0.6, 58, 0.196]"
0.5579041651889507,"[61, 27, 46, 14, 10, 769, 0.273]"
0.21290196078431378,"[29, 0.6, 22, 0.8, 0.5, 170, 0.269]"
0.37043850267379685,"[296, 12, 203, 9, 10, 159, 0.346]"
0.5420648740930432,"[185, 18, 43, 12, 3, 497, 0.112]"
0.6167767445796771,"[231, 7, 159, 8, 2, 674, 0.557]"
0.4613939393939395,"[292, 34, 209, 8, 0, 341, 0.933]"
0.6432285630670179,"[391, 8, 124, 13, 3, 804, 0.495]"
0.6145354164308088,"[125, 46, 168, 10, 9, 803, 0.047]"
0.8431649831649833,"[386, 26, 174, 11, 8, 675, 0.75]"
0.4070909090909091,"[114, 37, 64, 10, 1, 93, 0.815]"
0.4560379636967433,"[107, 36, 25, 7, 1, 803, 0.104]"
0.44618181818181823,"[374, 45, 160, 13, 8, 135, 0.774]"
0.49293627450980404,"[61, 22, 202, 12, 7, 544, 0.111]"
0.07381105169340466,"[27, 0.8, 8, 0.6, 0.1, 5, 0.329]"
0.6447534435261708,"[173, 36, 140, 14, 10, 880, 0.478]"
0.256270944741533,"[354, 7, 154, 8, 6, 152, 0.198]"
0.4040465249599155,"[222, 16, 38, 12, 0, 199, 0.493]"
0.633271997079226,"[253, 19, 58, 7, 10, 830, 0.249]"
0.4954932457101132,"[39, 40, 101, 13, 11, 166, 0.434]"
0.6594683730508973,"[277, 41, 107, 7, 9, 618, 0.032]"
0.1768446226975639,"[4, 1.0, 17, 0.5, 0.1, 180, 0.437]"
0.31689839572192524,"[18, 0.5, 38, 0.8, 0.5, 51, 0.882]"
0.5507172852116673,"[38, 24, 229, 13, 1, 801, 0.253]"
0.638274044795784,"[196, 39, 230, 13, 0, 460, 0.945]"
0.561200311942959,"[268, 8, 137, 10, 1, 816, 0.3]"
0.7569924937447875,"[216, 36, 185, 10, 8, 654, 0.366]"
0.6297707314330693,"[279, 35, 61, 13, 4, 539, 0.321]"
0.4718105781057811,"[363, 35, 220, 14, 9, 542, 0.221]"
0.5361583504215084,"[39, 46, 159, 14, 6, 532, 0.212]"
0.5207063625265286,"[186, 15, 70, 12, 3, 787, 0.062]"
0.7164988083077972,"[223, 48, 182, 9, 1, 712, 0.357]"
0.36606104259885774,"[391, 8, 28, 7, 1, 343, 0.65]"
0.6571831269505689,"[342, 18, 202, 14, 9, 602, 0.314]"
0.6601490581490583,"[91, 33, 89, 9, 11, 222, 0.815]"
0.2897504456327986,"[375, 11, 216, 13, 8, 250, 0.025]"
0.5700215325393962,"[123, 14, 114, 13, 11, 652, 0.093]"
0.15342725044563282,"[14, 0.3, 6, 0.5, 0.3, 64, 0.092]"
0.6624009324009326,"[152, 42, 227, 8, 9, 689, 0.313]"
0.6514252382984779,"[365, 47, 209, 12, 11, 639, 0.054]"
0.3923814616755794,"[268, 15, 210, 11, 8, 175, 0.413]"
0.2422381907308378,"[15, 0.9, 39, 0.9, 0.4, 176, 0.407]"
0.6869306247466977,"[197, 16, 58, 10, 8, 497, 0.498]"
0.6758427903193004,"[335, 42, 151, 13, 10, 894, 0.243]"
0.6192697809795117,"[146, 13, 221, 14, 7, 749, 0.243]"
0.6312565411321103,"[180, 25, 123, 13, 11, 659, 0.097]"
0.3000429357513757,"[18, 0.8, 32, 0.3, 0.1, 46, 0.751]"
0.2943636363636364,"[352, 18, 202, 7, 5, 171, 0.041]"
0.32916934046345814,"[432, 15, 146, 12, 7, 116, 0.244]"
0.4501884390119685,"[114, 28, 19, 12, 7, 119, 0.518]"
0.45666666666666667,"[37, 46, 54, 9, 1, 120, 0.485]"
0.4466282916501258,"[196, 19, 69, 12, 4, 229, 0.283]"
0.5224514280598085,"[191, 11, 118, 8, 2, 657, 0.094]"
0.6683159073413116,"[399, 21, 48, 14, 1, 866, 0.705]"
0.7015088504746507,"[260, 47, 112, 11, 4, 731, 0.485]"
0.7237603946441157,"[257, 20, 186, 14, 6, 516, 0.739]"
0.24922281639928703,"[261, 9, 156, 13, 8, 107, 0.081]"
0.41785775128927355,"[50, 15, 202, 11, 4, 393, 0.208]"
0.42036327939380036,"[78, 6, 20, 12, 7, 769, 0.071]"
0.5643379597501736,"[288, 27, 39, 13, 1, 786, 0.176]"
0.46149179995046274,"[230, 11, 27, 11, 3, 878, 0.042]"
0.562522971652004,"[85, 46, 42, 9, 4, 620, 0.466]"
0.2754880122444028,"[13, 0.9, 29, 0.9, 0.9, 191, 0.71]"
0.09166131907308381,"[28, 0.6, 23, 0.5, 0.9, 5, 0.401]"
0.6778945005611673,"[343, 20, 91, 14, 8, 891, 0.505]"
0.10921033868092694,"[4, 0.2, 7, 0.5, 0.8, 150, 0.186]"
0.8231417996761509,"[317, 45, 196, 9, 0, 655, 0.957]"
0.33606060606060606,"[242, 20, 70, 11, 0, 157, 0.439]"
0.25678787878787884,"[392, 28, 198, 7, 2, 124, 0.047]"
0.6320562824743051,"[180, 13, 52, 11, 4, 846, 0.84]"
0.5774003539040036,"[232, 23, 55, 9, 5, 274, 0.984]"
0.5830423705123599,"[287, 6, 105, 12, 5, 491, 0.659]"
0.7954858474858477,"[242, 46, 98, 9, 8, 455, 0.924]"
0.26102024772613014,"[28, 0.3, 37, 0.5, 0.4, 117, 0.303]"
0.6226503721938926,"[111, 48, 129, 8, 9, 517, 0.238]"
0.3681212121212121,"[422, 36, 147, 14, 4, 314, 0.356]"
0.3883483481513075,"[346, 13, 52, 11, 0, 489, 0.261]"
0.3506024955436721,"[390, 14, 106, 12, 11, 248, 0.08]"
0.46231817364143324,"[226, 9, 25, 13, 8, 327, 0.772]"
0.6194197446731181,"[143, 49, 207, 11, 1, 667, 0.368]"
0.465809214594929,"[315, 29, 47, 13, 0, 196, 0.751]"
0.59787826987827,"[85, 20, 155, 11, 11, 351, 0.636]"
0.4575462519936205,"[70, 18, 21, 7, 0, 532, 0.37]"
0.19244271592934697,"[6, 0.4, 20, 0.3, 0.3, 22, 0.436]"
0.7096428958376886,"[125, 13, 158, 9, 8, 793, 0.848]"
0.46624242424242435,"[279, 37, 173, 8, 9, 181, 0.723]"
0.5417706070948394,"[103, 24, 190, 9, 0, 293, 0.686]"
0.3322897727272728,"[407, 30, 71, 8, 1, 192, 0.213]"
0.7405620473880334,"[376, 18, 200, 9, 6, 862, 0.415]"
0.40678787878787886,"[251, 24, 118, 8, 9, 256, 0.296]"
0.39115151515151514,"[224, 23, 136, 11, 11, 247, 0.122]"
0.22321685514742412,"[22, 0.5, 13, 0.8, 0.8, 183, 0.508]"
0.6125498867851811,"[111, 47, 83, 13, 6, 629, 0.53]"
0.49373623981167764,"[112, 8, 158, 12, 0, 655, 0.295]"
0.7689930234265993,"[247, 16, 158, 8, 10, 801, 0.705]"
0.4911774891774893,"[71, 23, 125, 9, 7, 280, 0.271]"
0.7583510949834481,"[362, 11, 208, 11, 5, 896, 0.937]"
0.3287878787878788,"[125, 46, 56, 13, 8, 136, 0.127]"
0.07650980392156864,"[28, 0.6, 24, 0.5, 0.2, 37, 0.31]"
0.5595266175266176,"[402, 45, 217, 13, 1, 666, 0.168]"
0.7514636631804774,"[236, 17, 81, 7, 7, 791, 0.949]"
0.3911842534709147,"[43, 6, 92, 13, 0, 426, 0.362]"
0.613664382518654,"[39, 47, 64, 9, 7, 398, 0.797]"
0.48637059787059794,"[197, 21, 66, 10, 8, 296, 0.04]"
0.2504253752478053,"[9, 0.0, 39, 0.8, 0.8, 107, 0.8]"
0.45768160211743103,"[71, 6, 66, 14, 10, 792, 0.173]"
0.3914344076697018,"[118, 12, 176, 14, 11, 185, 0.266]"
0.3257825311942959,"[21, 0.6, 35, 0.9, 0.7, 40, 0.757]"
0.28211991573488904,"[30, 0.7, 22, 0.6, 0.9, 187, 0.655]"
0.515939393939394,"[430, 18, 159, 12, 11, 320, 0.761]"
0.39127611782157246,"[45, 27, 148, 14, 6, 286, 0.106]"
0.19126822767942128,"[4, 1.0, 14, 0.5, 0.9, 103, 0.468]"
0.6948930053964301,"[327, 17, 85, 10, 6, 584, 0.52]"
0.7638178515399224,"[173, 38, 54, 14, 9, 367, 0.993]"
0.2720926916221034,"[113, 10, 55, 11, 9, 112, 0.006]"
0.2579233695352556,"[425, 10, 37, 13, 0, 291, 0.001]"
0.7046536293164202,"[239, 25, 119, 14, 8, 860, 0.757]"
0.5015390337001056,"[98, 14, 83, 13, 1, 382, 0.311]"
0.6093168685561958,"[421, 27, 26, 12, 4, 773, 0.192]"
0.1830205138810924,"[7, 0.3, 27, 0.3, 0.6, 181, 0.35]"
0.5426367571822117,"[251, 38, 129, 9, 6, 385, 0.39]"
0.38939393939393946,"[179, 46, 98, 11, 3, 185, 0.545]"
0.4155757575757576,"[246, 17, 193, 10, 11, 176, 0.301]"
0.42830410297666943,"[418, 49, 126, 12, 11, 339, 0.105]"
0.6462488038277514,"[54, 18, 93, 11, 7, 114, 0.905]"
0.6427931587588823,"[302, 16, 37, 9, 3, 659, 0.329]"
0.4924826503375727,"[45, 47, 111, 8, 11, 193, 0.335]"
0.18370660295065805,"[8, 0.8, 30, 0.1, 0.3, 47, 0.552]"
0.5815292037090145,"[78, 47, 23, 9, 6, 634, 0.539]"
0.4715757575757576,"[425, 29, 208, 11, 11, 254, 0.555]"
0.6360546120546121,"[402, 48, 64, 10, 10, 637, 0.366]"
0.5196936788701494,"[142, 9, 38, 7, 9, 273, 0.137]"
0.33387878787878794,"[204, 49, 101, 8, 7, 217, 0.047]"
0.7521219423147135,"[161, 43, 72, 13, 11, 498, 0.955]"
0.41151515151515156,"[281, 49, 130, 13, 9, 313, 0.296]"
0.30647415329768274,"[285, 8, 226, 10, 5, 152, 0.38]"
0.5266227970077343,"[120, 35, 214, 7, 3, 478, 0.507]"
0.43957215721572157,"[272, 46, 23, 10, 10, 101, 0.106]"
0.7623255902877355,"[327, 26, 209, 12, 0, 634, 0.907]"
0.23816702759240438,"[27, 0.1, 26, 0.1, 0.5, 121, 0.265]"
0.5770278874506473,"[240, 16, 49, 8, 5, 642, 0.071]"
0.5341992161361248,"[178, 19, 184, 13, 5, 317, 0.473]"
0.5158752536160744,"[277, 40, 27, 9, 0, 463, 0.402]"
0.614538256676024,"[262, 48, 110, 14, 0, 421, 0.652]"
0.2749990097048921,"[16, 0.3, 12, 0.1, 0.2, 54, 0.403]"
0.5284590682948892,"[134, 43, 57, 14, 1, 402, 0.338]"
0.6647298677381552,"[183, 49, 63, 12, 3, 724, 0.722]"
0.7639564956495651,"[165, 38, 94, 13, 9, 404, 0.86]"
0.4402780748663102,"[381, 13, 187, 10, 11, 390, 0.328]"
0.6350673468148419,"[295, 44, 145, 8, 6, 499, 0.259]"
0.3362256086880364,"[222, 42, 157, 14, 0, 346, 0.046]"
0.6277709148905323,"[158, 27, 40, 14, 6, 418, 0.61]"
0.4332696456086288,"[399, 44, 32, 10, 3, 177, 0.408]"
0.4697575757575759,"[286, 38, 219, 11, 8, 287, 0.601]"
0.47404610438470485,"[67, 39, 132, 7, 0, 886, 0.258]"
0.312969696969697,"[159, 49, 78, 13, 4, 133, 0.244]"
0.2981443980379146,"[28, 0.6, 29, 0.9, 0.9, 137, 0.535]"
0.6232149400986611,"[124, 19, 220, 11, 0, 860, 0.329]"
0.4873720847877776,"[419, 29, 231, 9, 7, 599, 0.254]"
0.8333837981407703,"[107, 25, 64, 10, 9, 251, 0.935]"
0.5165964828265093,"[172, 13, 144, 8, 1, 670, 0.008]"
0.5349965226030802,"[85, 29, 207, 13, 10, 366, 0.39]"
0.5763541263700839,"[352, 33, 29, 11, 7, 376, 0.974]"
0.6991007130124779,"[100, 48, 67, 11, 9, 340, 0.784]"
0.45648484848484855,"[392, 35, 133, 7, 7, 305, 0.654]"
0.5251279711031307,"[153, 10, 224, 7, 4, 341, 0.545]"
0.5690451686678102,"[137, 30, 76, 7, 3, 318, 0.146]"
0.44460606060606067,"[119, 40, 86, 14, 6, 94, 0.97]"
0.2505913547237077,"[11, 0.8, 17, 0.8, 0.0, 48, 0.54]"
0.5658240080815913,"[382, 10, 160, 12, 4, 607, 0.192]"
0.41087878787878795,"[416, 41, 86, 11, 0, 280, 0.199]"
0.726774891774892,"[303, 33, 69, 10, 1, 630, 0.69]"
0.4736031032247611,"[95, 12, 50, 12, 7, 528, 0.084]"
0.2137040998217469,"[407, 6, 158, 13, 2, 284, 0.082]"
0.3386060606060607,"[395, 49, 121, 7, 2, 286, 0.281]"
0.5122809917355373,"[362, 40, 147, 7, 4, 462, 0.472]"
0.8743317195624889,"[337, 35, 226, 7, 7, 845, 0.992]"
0.6000592612515689,"[412, 37, 109, 9, 5, 676, 0.194]"
0.27251784816490704,"[25, 0.7, 24, 0.1, 0.1, 117, 0.49]"
0.5375464910676179,"[110, 42, 147, 9, 1, 497, 0.054]"
0.5006991483462072,"[65, 16, 144, 14, 5, 864, 0.187]"
0.5690675054112555,"[152, 34, 43, 12, 3, 448, 0.374]"
0.49377581120943964,"[400, 46, 180, 7, 6, 565, 0.135]"
0.7508760496531582,"[200, 33, 62, 11, 10, 664, 0.767]"
0.3548484848484849,"[429, 42, 75, 14, 11, 164, 0.183]"
0.6438625125939704,"[211, 18, 144, 10, 3, 782, 0.299]"
0.350969696969697,"[419, 33, 188, 10, 4, 301, 0.079]"
0.5101814940852375,"[154, 32, 35, 9, 3, 561, 0.042]"
0.48771616789008104,"[81, 27, 193, 9, 7, 322, 0.2]"
0.5784318181818182,"[168, 21, 35, 7, 5, 408, 0.303]"
0.8668548513787261,"[364, 44, 124, 9, 9, 733, 0.83]"
0.41093939393939405,"[351, 29, 62, 14, 1, 500, 0.261]"
0.5196145181476847,"[81, 12, 231, 8, 11, 282, 0.478]"
0.52847970268725,"[375, 33, 55, 7, 11, 212, 0.286]"
0.5825996000615291,"[320, 46, 114, 8, 11, 394, 0.448]"
0.6886676941518967,"[343, 12, 231, 12, 7, 687, 0.259]"
0.7457952743960254,"[326, 14, 208, 14, 8, 752, 0.272]"
0.6577449971412237,"[79, 33, 124, 10, 5, 424, 0.615]"
0.5874677958290127,"[101, 21, 127, 14, 6, 526, 0.343]"
0.2421818181818182,"[148, 48, 163, 7, 0, 93, 0.108]"
0.6694583333333335,"[330, 31, 178, 12, 9, 576, 0.201]"
0.30521212121212127,"[165, 18, 128, 8, 4, 143, 0.138]"
0.46212121212121215,"[292, 49, 165, 13, 5, 404, 0.653]"
0.5788639334521688,"[303, 13, 70, 8, 2, 675, 0.118]"
0.6687978878512039,"[330, 30, 122, 14, 9, 769, 0.048]"
0.4522450692887125,"[363, 32, 203, 13, 3, 527, 0.401]"
0.5582367601246107,"[102, 30, 192, 13, 10, 428, 0.423]"
0.5728895281933257,"[270, 33, 113, 14, 0, 474, 0.37]"
0.5431476268829211,"[119, 12, 110, 14, 10, 728, 0.077]"
0.4552121212121213,"[256, 29, 80, 8, 2, 315, 0.067]"
0.3443080964443194,"[289, 11, 27, 8, 6, 323, 0.121]"
0.7879572192513369,"[135, 44, 177, 10, 10, 765, 0.817]"
0.4564545454545456,"[283, 29, 76, 7, 8, 240, 0.253]"
0.6696949606562868,"[300, 46, 92, 7, 0, 724, 0.551]"
0.4833852813852814,"[45, 23, 188, 9, 5, 175, 0.461]"
0.6790682526196548,"[238, 42, 197, 7, 11, 535, 0.365]"
0.6053812114187369,"[398, 11, 41, 9, 2, 812, 0.302]"
0.4829364277511221,"[231, 14, 81, 14, 8, 253, 0.582]"
0.11223885918003566,"[11, 0.4, 3, 0.3, 0.3, 2, 0.567]"
0.46924517906336094,"[59, 41, 60, 10, 2, 110, 0.266]"
0.4789040101614953,"[65, 28, 68, 12, 2, 501, 0.202]"
0.36890909090909096,"[195, 17, 173, 9, 3, 195, 0.419]"
0.4715692173533901,"[41, 44, 128, 7, 3, 278, 0.678]"
0.48889945838475257,"[306, 12, 19, 14, 1, 520, 0.49]"
0.739248269286573,"[411, 15, 24, 8, 8, 774, 0.733]"
0.37060606060606066,"[337, 30, 156, 8, 2, 388, 0.271]"
0.32822765469824305,"[30, 0.2, 28, 0.1, 0.9, 105, 0.335]"
0.3414545454545455,"[166, 26, 192, 9, 3, 183, 0.284]"
0.5985096663969068,"[221, 18, 58, 14, 1, 674, 0.476]"
0.18750445632798574,"[412, 8, 124, 13, 0, 106, 0.187]"
0.5971643321431843,"[91, 34, 170, 12, 1, 662, 0.175]"
0.702341299593877,"[316, 32, 130, 12, 7, 776, 0.269]"
0.4555859702732769,"[94, 10, 60, 10, 3, 665, 0.076]"
0.7088168044077137,"[302, 37, 111, 10, 4, 660, 0.338]"
0.3995726046593099,"[226, 48, 31, 10, 7, 173, 0.031]"
0.35161032234506157,"[286, 7, 81, 12, 5, 371, 0.071]"
0.3458877005347594,"[376, 10, 22, 8, 6, 204, 0.287]"
0.4820218388576598,"[349, 40, 100, 10, 7, 469, 0.026]"
0.7182460163949527,"[302, 24, 139, 7, 5, 658, 0.409]"
0.6302649304718272,"[142, 23, 219, 9, 1, 754, 0.27]"
0.5629602784602785,"[78, 25, 157, 12, 0, 740, 0.351]"
0.328716577540107,"[319, 8, 217, 8, 3, 309, 0.493]"
0.6438625125939704,"[211, 18, 144, 10, 3, 782, 0.299]"
0.24769868856633567,"[102, 6, 22, 9, 0, 112, 0.13]"
0.5850463070603736,"[166, 7, 77, 12, 8, 460, 0.46]"
0.4178787878787879,"[270, 26, 87, 11, 7, 154, 0.543]"
0.6278881673881676,"[112, 32, 86, 10, 3, 504, 0.617]"
0.5959486309439653,"[70, 38, 147, 13, 9, 643, 0.224]"
0.77201392947057,"[272, 14, 98, 11, 6, 582, 0.852]"
0.6976011730205279,"[303, 24, 121, 12, 11, 465, 0.591]"
0.5485875848554833,"[408, 33, 33, 13, 6, 433, 0.897]"
0.23964349376114089,"[410, 6, 99, 11, 2, 244, 0.178]"
0.5249090909090909,"[396, 47, 217, 11, 6, 525, 0.687]"
0.7349363358354185,"[223, 33, 211, 7, 11, 654, 0.482]"
0.2679748036806861,"[10, 0.3, 5, 1.0, 0.6, 74, 0.885]"
0.5101818181818183,"[189, 34, 200, 11, 2, 375, 0.026]"
0.6352642063818535,"[204, 6, 129, 7, 7, 546, 0.611]"
0.5141208027360575,"[358, 6, 123, 7, 4, 627, 0.164]"
0.6226723484848486,"[229, 26, 91, 11, 9, 320, 0.741]"
0.6057818750222034,"[288, 24, 176, 11, 4, 853, 0.007]"
0.5624079121384624,"[122, 6, 141, 12, 10, 248, 0.614]"
0.18560562701739167,"[22, 0.6, 26, 0.9, 0.9, 37, 0.328]"
0.7115963383542481,"[317, 14, 184, 14, 7, 753, 0.35]"
0.3991515151515152,"[388, 46, 19, 11, 5, 475, 0.037]"
0.6777014645840358,"[263, 36, 138, 13, 5, 809, 0.486]"
0.5541990958327738,"[161, 23, 92, 14, 2, 677, 0.265]"
0.6321487240829348,"[181, 47, 202, 9, 10, 608, 0.015]"
0.5715845295055824,"[77, 36, 86, 11, 7, 304, 0.067]"
0.5458860284530023,"[143, 7, 104, 9, 6, 581, 0.341]"
0.6966817502378041,"[170, 22, 87, 11, 0, 446, 0.909]"
0.6534127791068581,"[331, 21, 109, 10, 3, 608, 0.269]"
0.41391852955787395,"[301, 45, 34, 8, 1, 122, 0.277]"
0.4656890589015965,"[180, 6, 35, 14, 5, 411, 0.163]"
0.7480022343248152,"[235, 30, 33, 8, 11, 651, 0.779]"
0.400408784198258,"[189, 41, 32, 11, 3, 247, 0.28]"
0.47571308850985466,"[91, 13, 207, 7, 5, 211, 0.299]"
0.5834300025043828,"[101, 18, 56, 14, 11, 726, 0.268]"
0.3438181818181819,"[144, 37, 135, 10, 1, 198, 0.327]"
0.3139144385026739,"[388, 13, 201, 8, 4, 393, 0.029]"
0.6904978612161276,"[148, 8, 164, 7, 6, 703, 0.999]"
0.558208351691389,"[92, 43, 88, 7, 4, 619, 0.381]"
0.7204111215245238,"[258, 49, 48, 13, 11, 776, 0.616]"
0.35122994652406425,"[362, 15, 224, 14, 3, 315, 0.4]"
0.44770766488413555,"[171, 44, 29, 13, 7, 153, 0.453]"
0.6908092233387866,"[165, 28, 118, 8, 4, 389, 0.575]"
0.10607130124777185,"[14, 0.5, 37, 0.9, 0.5, 16, 0.47]"
0.6598434146916639,"[145, 33, 92, 12, 9, 514, 0.444]"
0.6197755706161877,"[356, 20, 73, 7, 5, 778, 0.005]"
0.6000798647062885,"[365, 48, 123, 13, 4, 878, 0.077]"
0.6900548511824478,"[191, 23, 175, 12, 8, 674, 0.043]"
0.6673390391287854,"[182, 16, 122, 11, 9, 841, 0.481]"
0.6256549918902861,"[329, 12, 72, 14, 5, 666, 0.283]"
0.6179728756092394,"[127, 49, 97, 14, 7, 286, 0.41]"
